"","id","movie_title","director_name","genre","country","num_voted_users","imdb_score"
"381",3251,"No Escape","John Erick Dowdle","Action","USA",48675,6.8
"382",3308,"Exiled","Johnnie To","Action","Hong Kong",6919,7.3
"383",3378,"Unknown","Jaume Collet-Serra","Action","UK",210548,6.9
"384",3411,"Goldfinger","Guy Hamilton","Action","UK",139432,7.8
"385",3515,"From Russia with Love","Terence Young","Action","UK",89403,7.5
"386",3518,"Mad Max 2: The Road Warrior","George Miller","Action","Australia",133966,7.6
"387",3519,"The Legend of Drunken Master","Chia-Liang Liu","Action","Hong Kong",34520,7.6
"388",3532,"Harsh Times","David Ayer","Action","USA",54657,7
"389",3546,"Six-String Samurai","Lance Mungia","Action","USA",5613,6.7
"390",3553,"Gangster's Paradise: Jerusalema","Ralph Ziman","Action","South Africa",9689,7.8
"391",3584,"Dawn of the Dead","Zack Snyder","Action","USA",194426,7.4
"392",3586,"Bloodsport","Newt Arnold","Action","USA",57578,6.8
"393",3609,"Jack Reacher","Christopher McQuarrie","Action","USA",226583,7
"394",3648,"The Raid: Redemption","Gareth Evans","Action","Indonesia",148221,7.6
"395",3653,"Dr. No","Terence Young","Action","UK",116642,7.3
"396",3722,"Saints and Soldiers","Ryan Little","Action","USA",17725,6.8
"397",3724,"Aqua Teen Hunger Force Colon Movie Film for Theaters","Matt Maiellaro","Action","USA",12160,6.9
"398",3733,"King Kong","Peter Jackson","Action","New Zealand",316027,7.2
"399",3765,"Seven Samurai","Akira Kurosawa","Action","Japan",229012,8.7
"400",3776,"Born to Fly: Elizabeth Streb vs. Gravity","Catherine Gund","Action","USA",40,6.8
"401",3803,"The Prophecy","Gregory Widen","Action","USA",24438,6.6
"402",3833,"A Fistful of Dollars","Sergio Leone","Action","Italy",147566,8
"403",3885,"El Mariachi","Robert Rodriguez","Action","USA",52055,6.9
"404",1,"Avatar","James Cameron","Adventure","USA",886204,7.9
"405",2,"Pirates of the Caribbean: At World's End","Gore Verbinski","Adventure","USA",471220,7.1
"406",3,"Spectre","Sam Mendes","Adventure","UK",275868,6.8
"407",5,"John Carter","Andrew Stanton","Adventure","USA",212204,6.6
"408",7,"Tangled","Nathan Greno","Adventure","USA",294810,7.8
"409",8,"Avengers: Age of Ultron","Joss Whedon","Adventure","USA",462669,7.5
"410",9,"Harry Potter and the Half-Blood Prince","David Yates","Adventure","UK",321795,7.5
"411",10,"Batman v Superman: Dawn of Justice","Zack Snyder","Adventure","USA",371639,6.9
"412",12,"Quantum of Solace","Marc Forster","Adventure","UK",330784,6.7
"413",13,"Pirates of the Caribbean: Dead Man's Chest","Gore Verbinski","Adventure","USA",522040,7.3
"414",15,"Man of Steel","Zack Snyder","Adventure","USA",548573,7.2
"415",16,"The Chronicles of Narnia: Prince Caspian","Andrew Adamson","Adventure","USA",149922,6.6
"416",17,"The Avengers","Joss Whedon","Adventure","USA",995415,8.1
"417",18,"Pirates of the Caribbean: On Stranger Tides","Rob Marshall","Adventure","USA",370704,6.7
"418",19,"Men in Black 3","Barry Sonnenfeld","Adventure","USA",268154,6.8
"419",20,"The Hobbit: The Battle of the Five Armies","Peter Jackson","Adventure","New Zealand",354228,7.5
"420",21,"The Amazing Spider-Man","Marc Webb","Adventure","USA",451803,7
"421",22,"Robin Hood","Ridley Scott","Adventure","USA",211765,6.7
"422",23,"The Hobbit: The Desolation of Smaug","Peter Jackson","Adventure","USA",483540,7.9
"423",25,"King Kong","Peter Jackson","Adventure","New Zealand",316018,7.2
"424",27,"Captain America: Civil War","Anthony Russo","Adventure","USA",272670,8.2
"425",29,"Jurassic World","Colin Trevorrow","Adventure","USA",418214,7
"426",30,"Skyfall","Sam Mendes","Adventure","UK",522030,7.8
"427",31,"Spider-Man 2","Sam Raimi","Adventure","USA",411164,7.3
"428",32,"Iron Man 3","Shane Black","Adventure","USA",557489,7.2
"429",34,"X-Men: The Last Stand","Brett Ratner","Adventure","Canada",383427,6.8
"430",35,"Monsters University","Dan Scanlon","Adventure","USA",235025,7.3
"431",39,"The Amazing Spider-Man 2","Marc Webb","Adventure","USA",321227,6.7
"432",40,"TRON: Legacy","Joseph Kosinski","Adventure","USA",264183,6.8
"433",43,"Toy Story 3","Lee Unkrich","Adventure","USA",544884,8.3
"434",44,"Terminator Salvation","McG","Adventure","USA",286095,6.6
"435",46,"World War Z","Marc Forster","Adventure","USA",465019,7
"436",47,"X-Men: Days of Future Past","Bryan Singer","Adventure","USA",514125,8
"437",48,"Star Trek Into Darkness","J.J. Abrams","Adventure","USA",395573,7.8
"438",51,"Prince of Persia: The Sands of Time","Mike Newell","Adventure","USA",222403,6.6
"439",52,"Pacific Rim","Guillermo del Toro","Adventure","USA",381148,7
"440",55,"Brave","Mark Andrews","Adventure","USA",273556,7.2
"441",56,"Star Trek Beyond","Justin Lin","Adventure","USA",53607,7.5
"442",57,"WALL-E","Andrew Stanton","Adventure","USA",718837,8.4
"443",62,"The Legend of Tarzan","David Yates","Adventure","USA",42372,6.6
"444",63,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Andrew Adamson","Adventure","USA",286506,6.9
"445",64,"X-Men: Apocalypse","Bryan Singer","Adventure","USA",148379,7.3
"446",66,"Up","Pete Docter","Adventure","USA",665575,8.3
"447",68,"Iron Man","Jon Favreau","Adventure","USA",696338,7.9
"448",69,"Hugo","Martin Scorsese","Adventure","USA",245333,7.5
"449",72,"Suicide Squad","David Ayer","Adventure","USA",118992,6.9
"450",74,"Edge of Tomorrow","Doug Liman","Adventure","USA",431620,7.9
"451",77,"Inside Out","Pete Docter","Adventure","USA",345198,8.3
"452",78,"The Jungle Book","Jon Favreau","Adventure","UK",106072,7.8
"453",79,"Iron Man 2","Jon Favreau","Adventure","USA",522371,7
"454",81,"Maleficent","Robert Stromberg","Adventure","USA",252257,7
"455",82,"Dawn of the Planet of the Apes","Matt Reeves","Adventure","USA",317542,7.6
"456",84,"Captain America: The Winter Soldier","Anthony Russo","Adventure","USA",496749,7.8
"457",87,"Big Hero 6","Don Hall","Adventure","USA",279093,7.9
"458",88,"Wreck-It Ralph","Rich Moore","Adventure","USA",272534,7.8
"459",89,"The Polar Express","Robert Zemeckis","Adventure","USA",120798,6.6
"460",91,"How to Train Your Dragon","Dean DeBlois","Adventure","USA",485430,8.2
"461",93,"Guardians of the Galaxy","James Gunn","Adventure","USA",682155,8.1
"462",94,"Interstellar","Christopher Nolan","Adventure","USA",928227,8.6
"463",95,"Inception","Christopher Nolan","Adventure","USA",1468200,8.8
"464",96,"The Hobbit: An Unexpected Journey","Peter Jackson","Adventure","USA",637246,7.9
"465",99,"X-Men: First Class","Matthew Vaughn","Adventure","USA",518537,7.8
"466",100,"The Hunger Games: Mockingjay - Part 2","Francis Lawrence","Adventure","USA",166137,6.6
"467",105,"Warcraft","Duncan Jones","Adventure","USA",111609,7.3
"468",106,"Terminator Genisys","Alan Taylor","Adventure","USA",188457,6.6
"469",109,"Transformers","Michael Bay","Adventure","USA",513158,7.1
"470",111,"Harry Potter and the Order of the Phoenix","David Yates","Adventure","UK",355137,7.5
"471",112,"Harry Potter and the Goblet of Fire","Mike Newell","Adventure","UK",385670,7.6
"472",115,"Charlie and the Chocolate Factory","Tim Burton","Adventure","USA",320284,6.7
"473",117,"Batman Begins","Christopher Nolan","Adventure","USA",980946,8.3
"474",118,"Madagascar: Escape 2 Africa","Eric Darnell","Adventure","USA",146019,6.7
"475",120,"X-Men Origins: Wolverine","Gavin Hood","Adventure","USA",361924,6.7
"476",122,"Frozen","Chris Buck","Adventure","USA",421658,7.6
"477",124,"Thor: The Dark World","Alan Taylor","Adventure","USA",414070,7.1
"478",125,"Mad Max: Fury Road","George Miller","Adventure","Australia",552503,8.1
"479",127,"Thor","Kenneth Branagh","Adventure","USA",536314,7
"480",128,"Bolt","Byron Howard","Adventure","USA",146766,6.9
"481",132,"Mission: Impossible - Rogue Nation","Christopher McQuarrie","Adventure","China",232187,7.4
"482",134,"The Legend of Tarzan","David Yates","Adventure","USA",42372,6.6
"483",136,"Kung Fu Panda 2","Jennifer Yuh Nelson","Adventure","USA",182718,7.3
"484",138,"Mission: Impossible III","J.J. Abrams","Adventure","USA",256695,6.9
"485",141,"Flushed Away","David Bowers","Adventure","UK",85086,6.7
"486",143,"Mr. Peabody & Sherman","Rob Minkoff","Adventure","USA",47900,6.9
"487",144,"Troy","Wolfgang Petersen","Adventure","USA",381672,7.2
"488",145,"Madagascar 3: Europe's Most Wanted","Eric Darnell","Adventure","USA",119213,6.9
"489",148,"Armageddon","Michael Bay","Adventure","USA",322395,6.6
"490",151,"Kung Fu Panda 3","Alessandro Carloni","Adventure","USA",64322,7.2
"491",152,"Mission: Impossible - Ghost Protocol","Brad Bird","Adventure","USA",365104,7.4
"492",153,"Rise of the Guardians","Peter Ramsey","Adventure","USA",123553,7.3
"493",157,"Star Trek","J.J. Abrams","Adventure","USA",504419,8
"494",158,"Spider-Man","Sam Raimi","Adventure","USA",544665,7.3
"495",159,"How to Train Your Dragon 2","Dean DeBlois","Adventure","USA",221128,7.9
"496",168,"Captain America: The First Avenger","Joe Johnston","Adventure","USA",508818,6.9
"497",170,"Master and Commander: The Far Side of the World","Peter Weir","Adventure","USA",168207,7.4
"498",173,"The Incredible Hulk","Louis Leterrier","Adventure","USA",326286,6.8
"499",174,"The BFG","Steven Spielberg","Adventure","UK",12572,6.8
"500",175,"The Revenant","Alejandro G. Inarritu","Adventure","USA",406020,8.1
"501",177,"Rango","Gore Verbinski","Adventure","USA",183208,7.2
"502",178,"Penguins of Madagascar","Eric Darnell","Adventure","USA",60230,6.7
"503",180,"Kung Fu Panda","Mark Osborne","Adventure","USA",307029,7.6
"504",181,"Ant-Man","Peyton Reed","Adventure","USA",313866,7.4
"505",182,"The Hunger Games: Catching Fire","Francis Lawrence","Adventure","USA",498397,7.6
"506",184,"Home","Tim Johnson","Adventure","USA",70121,6.7
"507",187,"Puss in Boots","Chris Miller","Adventure","USA",114287,6.7
"508",190,"The Adventures of Tintin","Steven Spielberg","Adventure","USA",177383,7.4
"509",191,"Harry Potter and the Prisoner of Azkaban","Alfonso Cuaron","Adventure","UK",382255,7.8
"510",192,"Australia","Baz Luhrmann","Adventure","Australia",102338,6.6
"511",197,"Harry Potter and the Sorcerer's Stone","Chris Columbus","Adventure","UK",444683,7.5
"512",199,"Pirates of the Caribbean: The Curse of the Black Pearl","Gore Verbinski","Adventure","USA",809474,8.1
"513",200,"The Hunger Games: Mockingjay - Part 1","Francis Lawrence","Adventure","USA",305008,6.7
"514",203,"X-Men 2","Bryan Singer","Adventure","Canada",405973,7.5
"515",205,"Sherlock Holmes: A Game of Shadows","Guy Ritchie","Adventure","USA",338635,7.5
"516",208,"The 13th Warrior","John McTiernan","Adventure","USA",101411,6.6
"517",209,"The Bourne Legacy","Tony Gilroy","Adventure","USA",229823,6.7
"518",216,"Life of Pi","Ang Lee","Adventure","USA",440084,8
"519",220,"Prometheus","Ridley Scott","Adventure","USA",456260,7
"520",223,"The Chronicles of Riddick","David Twohy","Adventure","USA",183909,6.7
"521",228,"Oblivion","Joseph Kosinski","Adventure","USA",387436,7
"522",229,"Star Wars: Episode III - Revenge of the Sith","George Lucas","Adventure","USA",520104,7.6
"523",230,"Star Wars: Episode II - Attack of the Clones","George Lucas","Adventure","USA",464310,6.7
"524",231,"Monsters, Inc.","Pete Docter","Adventure","USA",585659,8.1
"525",232,"The Wolverine","James Mangold","Adventure","USA",328067,6.7
"526",234,"The Croods","Kirk De Micco","Adventure","USA",150618,7.3
"527",238,"Gravity","Alfonso Cuaron","Adventure","UK",582917,7.8
"528",260,"Live Free or Die Hard","Len Wiseman","Adventure","USA",336235,7.2
"529",261,"The Lord of the Rings: The Fellowship of the Ring","Peter Jackson","Adventure","New Zealand",1238746,8.8
"530",266,"Kingdom of Heaven","Ridley Scott","Adventure","USA",217373,7.2
"531",269,"The Martian","Ridley Scott","Adventure","USA",472488,8.1
"532",270,"The Island","Michael Bay","Adventure","USA",263329,6.9
"533",275,"Harry Potter and the Chamber of Secrets","Chris Columbus","Adventure","UK",387616,7.4
"534",276,"Casino Royale","Martin Campbell","Adventure","UK",470483,8
"535",288,"The Emperor's New Groove","Mark Dindal","Adventure","USA",128285,7.3
"536",289,"The Expendables 2","Simon West","Adventure","USA",246803,6.7
"537",290,"National Treasure","Jon Turteltaub","Adventure","USA",255447,6.9
"538",292,"Where the Wild Things Are","Spike Jonze","Adventure","Germany",87677,6.8
"539",294,"Epic","Chris Wedge","Adventure","USA",85833,6.7
"540",297,"Blood Diamond","Edward Zwick","Adventure","Germany",400292,8
"541",302,"Legend of the Guardians: The Owls of Ga'Hoole","Zack Snyder","Adventure","USA",65785,7
"542",305,"Treasure Planet","Ron Clements","Adventure","USA",71527,7.1
"543",310,"In the Heart of the Sea","Ron Howard","Adventure","USA",71782,7
"544",313,"The Peanuts Movie","Steve Martino","Adventure","USA",27918,7.2
"545",322,"The Fifth Element","Luc Besson","Adventure","France",343274,7.7
"546",324,"The Road to El Dorado","Bibo Bergeron","Adventure","USA",58300,6.9
"547",325,"Ice Age: Continental Drift","Steve Martino","Adventure","USA",145321,6.6
"548",328,"Finding Nemo","Andrew Stanton","Adventure","USA",692482,8.2
"549",329,"The Lord of the Rings: The Return of the King","Peter Jackson","Adventure","USA",1215718,8.9
"550",330,"The Lord of the Rings: The Two Towers","Peter Jackson","Adventure","USA",1100446,8.7
"551",336,"The Spiderwick Chronicles","Mark Waters","Adventure","USA",68935,6.6
"552",339,"The Incredibles","Brad Bird","Adventure","USA",479166,8
"553",342,"Men in Black","Barry Sonnenfeld","Adventure","USA",403014,7.3
"554",343,"Toy Story 2","John Lasseter","Adventure","USA",385871,7.9
"555",348,"Ice Age: Dawn of the Dinosaurs","Carlos Saldanha","Adventure","USA",166791,7
"556",349,"The Secret Life of Walter Mitty","Ben Stiller","Adventure","USA",236421,7.3
"557",352,"Mulan","Tony Bancroft","Adventure","USA",171792,7.5
"558",355,"Die Hard with a Vengeance","John McTiernan","Adventure","USA",299258,7.6
"559",356,"Sherlock Holmes","Guy Ritchie","Adventure","USA",477300,7.6
"560",357,"Atlantis: The Lost Empire","Gary Trousdale","Adventure","USA",72591,6.8
"561",362,"A.I. Artificial Intelligence","Steven Spielberg","Adventure","USA",238747,7.1
"562",369,"Now You See Me 2","Jon M. Chu","Adventure","USA",40862,6.9
"563",373,"Rio","Carlos Saldanha","Adventure","USA",165333,7
"564",379,"Conan the Barbarian","John Milius","Adventure","USA",113065,6.9
"565",385,"Cast Away","Robert Zemeckis","Adventure","USA",394317,7.7
"566",401,"Divergent","Neil Burger","Adventure","USA",341058,6.7
"567",403,"The Rundown","Peter Berg","Adventure","USA",82731,6.7
"568",407,"Arthur Christmas","Sarah Smith","Adventure","UK",35446,7.1
"569",419,"Hellboy II: The Golden Army","Guillermo del Toro","Adventure","USA",208422,7
"570",424,"Mission: Impossible","Brian De Palma","Adventure","USA",300542,7.1
"571",425,"The Hunger Games","Gary Ross","Adventure","USA",701607,7.3
"572",428,"Over the Hedge","Tim Johnson","Adventure","USA",127345,6.8
"573",429,"Lilo & Stitch","Dean DeBlois","Adventure","USA",117212,7.2
"574",446,"Cold Mountain","Anthony Minghella","Adventure","USA",118483,7.2
"575",447,"The Book of Eli","Albert Hughes","Adventure","USA",227072,6.9
"576",457,"Spirit: Stallion of the Cimarron","Kelly Asbury","Adventure","USA",44143,7
"577",488,"The Lion King","Roger Allers","Adventure","USA",644348,8.5
"578",492,"Hidalgo","Joe Johnston","Adventure","USA",67856,6.7
"579",495,"The Little Prince","Mark Osborne","Adventure","France",28276,7.8
"580",501,"Independence Day","Roland Emmerich","Adventure","USA",430055,6.9
"581",503,"Madagascar","Eric Darnell","Adventure","USA",266636,6.9
"582",505,"X-Men","Bryan Singer","Adventure","USA",452928,7.4
"583",507,"The Rock","Michael Bay","Adventure","USA",259492,7.4
"584",508,"Ice Age: The Meltdown","Carlos Saldanha","Adventure","USA",194249,6.9
"585",525,"The Man from U.N.C.L.E.","Guy Ritchie","Adventure","USA",175960,7.3
"586",533,"Titan A.E.","Don Bluth","Adventure","USA",52244,6.6
"587",551,"The Simpsons Movie","David Silverman","Adventure","USA",259083,7.4
"588",554,"Two Brothers","Jean-Jacques Annaud","Adventure","France",11798,7.1
"589",558,"Shrek 2","Andrew Adamson","Adventure","USA",314630,7.2
"590",559,"Cars","John Lasseter","Adventure","USA",263853,7.2
"591",564,"Inglourious Basterds","Quentin Tarantino","Adventure","USA",885175,8.3
"592",565,"Hook","Steven Spielberg","Adventure","USA",182802,6.7
"593",577,"Big Fish","Tim Burton","Adventure","USA",350698,8
"594",581,"The Abyss","James Cameron","Adventure","USA",131217,7.6
"595",585,"Stardust","Matthew Vaughn","Adventure","UK",212085,7.7
"596",586,"Seven Years in Tibet","Jean-Jacques Annaud","Adventure","USA",96385,7
"597",611,"Agora","Alejandro Amenabar","Adventure","Spain",52496,7.2
"598",623,"Ice Age","Chris Wedge","Adventure","USA",328159,7.6
"599",627,"Apollo 13","Ron Howard","Adventure","USA",208817,7.6
"600",633,"The Mask of Zorro","Martin Campbell","Adventure","USA",135404,6.7
"601",663,"Everest","Baltasar Kormakur","Adventure","UK",134625,7.1
"602",667,"Jurassic Park","Steven Spielberg","Adventure","USA",613473,8.1
"603",668,"Wyatt Earp","Lawrence Kasdan","Adventure","USA",35314,6.6
"604",686,"GoldenEye","Martin Campbell","Adventure","UK",199025,7.2
"605",689,"The Prince of Egypt","Brenda Chapman","Adventure","USA",91093,7
"606",695,"Antz","Eric Darnell","Adventure","USA",124641,6.6
"607",721,"ParaNorman","Chris Butler","Adventure","USA",72287,7
"608",733,"The Boxtrolls","Graham Annable","Adventure","USA",40883,6.8
"609",735,"The Lego Movie","Phil Lord","Adventure","Australia",246698,7.8
"610",754,"Almost Famous","Cameron Crowe","Adventure","USA",207287,7.9
"611",757,"Sinbad: Legend of the Seven Seas","Patrick Gilmore","Adventure","USA",36144,6.7
"612",759,"The Avengers","Joss Whedon","Adventure","USA",995415,8.1
"613",762,"Flyboys","Tony Bill","Adventure","UK",35565,6.6
"614",776,"Deadpool","Tim Miller","Adventure","USA",479047,8.1
"615",799,"Pocahontas","Mike Gabriel","Adventure","USA",119675,6.6
"616",800,"Superman","Richard Donner","Adventure","USA",126357,7.3
"617",820,"Shanghai Noon","Tom Dey","Adventure","USA",96690,6.6
"618",823,"The Forbidden Kingdom","Rob Minkoff","Adventure","USA",88049,6.6
"619",827,"Ronin","John Frankenheimer","Adventure","UK",145422,7.3
"620",828,"The Ghost and the Darkness","Stephen Hopkins","Adventure","USA",46239,6.8
